MONOMER-15468				
MONOMER18C3-45	G18C3-42	K4HUP3	sucrose acetyltransferase	
MONOMER-3824	G-2883	Q49136	phosphoenolpyruvate carboxylase subunit	PpcA
MONOMER-20233	G-55121	A0A0G2QWN7	phosphatidylthreonine synthase	
MONOMER-19253	G-43964	F8G0N8	3-succinoylpyridine monooxygenase ferredoxin subunit	SpmC
MONOMER-12413				
MONOMER-13679	G-10440	Q7X9J0		
HAONITRO-MONOMER	G-15259	Q50925	hydroxylamine oxidoreductase monomer	Hao
LEUS-MONOMER	EG10532	P07813	leucine&mdash;tRNA ligase	Syl, LeuS, LeuRS
PSBC-MONOMER	G-433	P09193	Photosystem II 44 kDa reaction center protein	PsbC, PSII 43 kDa protein, Protein P6, Protein CP-43
MONOMER-6244				
MONOMER-15497	G-11878	Q52551	polyvinyl alcohol dehydrogenase (cytochrome)	PvaA, PVA dehydrogenase
MONOMER-14199	G-10846			
MONOMER-12941				
AT1G20575-MONOMER	AT1G20575	Q9LM93	dolichol phosphate mannose synthase subunit 1	dolichyl phosphate mannose synthase subunit 1 catalytic subunit
BSU00140-MONOMER	BSU00140	P37529	deoxyadenosine/deoxycytidine kinase monomer	YaaF, Dck
MONOMER-17177	G-14969	H9N291	FMN reductase [NAD(P)H]	NdmD
MONOMER-18236	G-17745	A9CP13	D-serine ammonia-lyase subunit	
G185E-5514-MONOMER	G185E-5514	P9WP33	CysO sulfur-carrier protein	CysO
MONOMER-15948	G-12259	Q845J5	ring 1,2-phenylacetyl-CoA epoxidase PaaB subunit	PaaB
AT3G16400-MONOMER	AT3G16400		nitrile-specifier protein NSP1	
E1P-MONOMER	EG10024	P0AFG8	pyruvate dehydrogenase E1 component	AceE, subunit of E1p component of pyruvate dehydrogenase complex
MONOMER-19662	G-44364	A0A097SRH9	biphenyl 2,3-dioxygenase &alpha; subunit	
MONOMER-20645	G-58793	I1TEM0	19E-geissoschizine oxidase	GO
MONOMER-1761			sucrose synthase	
MONOMER-18633	G-80524			PatF
MONOMER-11587	G-9024	P20960	nitrilase subunit	
HS04152-MONOMER	HS04152	P30041	peroxiredoxin-6 monomer	1-Cys peroxiredoxin, 1-Cys PRX, acidic calcium-independent phospholipase A2, aiPLA2, antioxidant protein 2, liver 2D page spot 40, non-selenium glutathione peroxidase, NSGPx, red blood cells page spot 12
G6110-MONOMER	G6110	Q47150	antitoxin/DNA-binding transcriptional repressor DinJ	DinJ, SosA, DinJ antitoxin of YafQ-DinJ toxin-antitoxin system / DNA-binding transcriptional repressor
EG11479-MONOMER	EG11479	P69423	twin arginine protein translocation system - TatC protein	YigV, YigU, MttB
MONOMER-9261	G-7041	Q38707	mannitol dehydrogenase	NAD-dependent mannitol dehydrogenase, mannitol:mannose 1-oxidoreductase, mannitol:Man 1-oxidoreductase
TPIASYN-MONOMER	G-401	Q95554	TpiA	TpiA
MONOMER-20044	G-44744	A0A0H4K9X4	lytic cellulose monooxygenase	
MONOMER-2362	G-1682	Q941L0	cellulose synthase	cellulose synthase (UDP-forming), &beta;-1,4-glucan synthase
MONOMER-14657	G-11218	P80573	muconolactone isomerase monomer	CatC
MONOMER-13400	G-10195	Q8S9G6		taxadienol acetyl transferase, taxoid-O-acetyltransferase, Taxadien-5-alpha-ol O-acetyltransferase
MONOMER-12170				
HS09657-MONOMER	HS09657	P04183	cytosolic thymidine kinase monomer	
NIKC-MONOMER	EG12077	P0AFA9	Ni(2+) ABC transporter membrane subunit NikC	NikC, HydC, HydD
YML086C-MONOMER	YML086C	P54783	D-arabinono-1,4-lactone oxidase	
MONOMER-15246	G-11672	Q97F53	spore photoproduct lyase monomer	SplB
MONOMER-16392	G-12663		MbhG	
AT5G42590-MONOMER	AT5G42590		marneral 23-monooxygenase	
MONOMER-13890	G-10597	Q9XGY6		
MONOMER-18053	G-16048	Q9L9F2	demethyldecarbamoyl novobiocin <i>O</i>-methyltransferase	NovP
AADCLOS-MONOMER	G-101	P33744	alcohol/aldehyde dehydrogenase	AdhE, Aad
G7888-MONOMER	G7888	P0AF98	lipopolysaccharide transport system protein LptF	YjgP
MONOMER-19023	G-43762	Q12KT8	bifunctional ketoisomerase / <i>N</i>-acetyltransferase FdtD subunit	FdtD
CHLREDRAFT_184490-MONOMER	CHLREDRAFT_184490	A8J287	chlorophyll a-b binding protein of LHCII type I	
MONOMER-16915	G-14734	Q0S815	4-hydroxy-2-oxohexanoate aldolase	HsaF
MONOMER-20467	G-58256	A0A0D5YF58	L-threonine--[L-threonine-carrier protein] ligase	BasA
ENSG00000159593-MONOMER	HS08411	Q13564	NEDD8-activating enzyme E1 regulatory subunit	amyloid beta precursor protein-binding protein 1, 59 kDa, amyloid protein-binding protein 1, APP-BP1, proto-oncogene protein 1
MONOMER-18445	G-17934	E5KIB9	cypemycin cysteine dehydrogenase (decarboxylating)	CypD
CPLX-9321			inactive (<i>R</i>)-aryllactoyl-CoA dehydratase	
MONOMER-471	G-213			HisD
MONOMER-12719	G-9750	Q6X1C0	crocetin glucosyltransferase	UGTCs2
MONOMER-19407	G-44114	Q3J4I7		UfaM
HS01846-MONOMER	HS01846	P09210	glutathione <i>S</i>-transferase A2 subunit	
MONOMER-10284	G-7964		phosphoserine aminotransferase 1	phosphoserine transaminase, L-phosphoserine: 2-oxoglutarate aminotransferase
STM2437-MONOMER	STM2437	P40194	&gamma;-L-glutamyl hydroxamate hydrolase	YfeJ, L-glutamine hydroxamate hydrolase
G18NG-10183-MONOMER	G18NG-10183	Q8NSP7	C50 carotenoid cyclase subunit f	
MONOMER-20859	G-80422	A0A142JK69	FAD reductase (NADH)	Fre
MONOMER-761			&alpha; subunit	
MONOMER-15750			theobromine demethylase subunit	
MONOMER-14386	G-10974	Q46M62	2,4-dichlorophenol 6-monooxygenase II	
MONOMER-13214	G-10055	Q05603	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase subunit	CobT
MONOMER-118	G-492	P29934	CobT	CobT
YFR055W-MONOMER	YFR055W	P43623	cysteine-<em>S</em>-conjugate &beta;-lyase monomer	
AT1G80360-MONOMER	AT1G80360	Q9C969	aromatic aminotransferase ISS1	transaminase
MONOMER-16178	G-12480	P86276	carboxylester hydrolase	
MONOMER-17371	G-15150	Q9VGP2		
EG10888-MONOMER	EG10888	P0AG51	50S ribosomal subunit protein L30	RpmD
MONOMER-14941	G-11391	Q81RQ8		AsbB
MONOMER-18843	G-34551	A9Y8S6		LmbP
AT4G16130-MONOMER	AT4G16130	O23461		
HS07217-MONOMER	HS07217	O75891	10-formyltetrahydrofolate dehydrogenase 1	10-FTHFDH, aldehyde dehydrogenase family 1 member L1
MONOMER-19821	G-44532		alkene monooxygenase reductase component	EtnD
EMRE-MONOMER	EG10629	P23895	multidrug/betaine/choline efflux transporter EmrE	MvrC, EmrE, EB<sup>R</sup>
MONOMER-17794	G-15466	Q2HWK7	acyl-lipid &omega;-13 desaturase	
MONOMER-3664	G-2724		sulfoacetaldehyde acetyltransferase subunit	Xsc
G6804-MONOMER	G6804	P76143	3-hydroxy-2,4-pentadione 5-phosphate thiolase	LsrF, YneB
MONOMER-19237	G-43949	K0E3V3	4-(4-hydroxyphenyl)-2-oxobutanoate transaminase	
MONOMER18C3-405	G18C3-384		sterol methyl oxidase 3	
MONOMER-13655	G-10409		triterpene sapogenin carboxylic acid glucosyltransferase	
MONOMER-20217	G-55109	Q9HX07	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase	Mpl
KEFC-MONOMER	EG10521	P03819	K<sup>+</sup> : H<sup>+</sup> antiporter KefC	TrkC, KefC
MONOMER-12395			vomilenine reductase	
MONOMER-6107			&alpha;-D-3-ketoglucoside 3-ketoglucohydrolase	
GSAAMINOTRANS-MONOMER	EG10432	P23893	glutamate-1-semialdehyde aminotransferase	Gsa, PopC, HemL
MONOMER-16653	G-14511	Q9F284	&iota;-carrageenase	CgiA
PRPPSYN-MONOMER	EG10774	P0A717	ribose-phosphate diphosphokinase	DnaR, Prs, PrsA
MONOMER-14165	G-10824	Q1R9Q6		YeiC
MONOMER-15478	G-11861	Q9XCR4	D-alanine--D-lactate ligase monomer	VanD
AT1G16400-MONOMER	AT1G16400	Q9FUY7	CYP79F2	oxidoreductase, acting on paired donors, with incorporation or reduction of molecular oxygen, NADH or NADPH as one donor, and incorporation of one atom of oxygen
MONOMER-12920	G-9888	Q05421	cytochrome P450 2E1	
MONOMER-17161	G-14953		3-succinoylsemialdehyde-pyridine dehydrogenase monomer	Sap
BETA-KETO-CIS-DELTA5-DODECENOYL-ACP	EG50003		3-oxo-<i>cis</i>-&Delta;<sup>5</sup>-dodecenoyl-ACP	B1094, AcpP, &beta;-keto-cis-&delta;5-dodecenoyl-ACP, &beta;-keto-cis-&Delta;<sup>5</sup>-dodecenoyl-ACP
G185E-5339-MONOMER	G185E-5339	P9WJN3	<i>N</i>-acetyl-1-D-<i>myo</i>-inositol-2-amino-2-deoxy-&alpha;-D-glucopyranoside deacetylase monomer	MshB
MONOMER-18218	G-17728	Q60FC7	tauropine dehydrogenase	
AT3G12120-MONOMER	AT3G12120	P46313	&omega;-6 fatty acid desaturase, endoplasmic reticulum	
MONOMER-15929			fluoroacetaldehyde dehydrogenase monomer	
MONOMER-19628	G-44330	Q7TXL8	phthiocerol synthase PpsC PKS	PpsC
DSERDEAM-MONOMER	EG10249	P00926	D-serine ammonia-lyase	DsdA
MONOMER-11565				
MONOMER-20626	G-58778	P93479	reticuline oxidase	
G3O-34012-MONOMER	G3O-34012	Q02979	glycerophosphocholine phosphodiesterase	
MONOMER-18619	G-18084	Q69X58	<i>ent</i>-cassadiene 11&alpha;-hydroxylase	
MONOMER-9122			fructose-1,6-bisphosphate aldolase	
HS04039-MONOMER	HS04039	P47712	cytosolic phospholipase A2	cPLA2, phosphatidylcholine 2-acylhydrolase, phospholipase A2 group IVA, lysophospholipase, calcium-dependent cytosolic phospholipase a2
MONOMER-2003	G-1383	Q58409	homoaconitase &alpha; subunit	HacA, AksD
THIKIN-MONOMER	G6566	P75948	thiamine kinase	ThiK, YcfN
MONOMER-14630	G-11194		histidine decarboxylase cleavage product &beta; chain	HdcA
MONOMER-2283	G-11945	P21219	nitrile hydratase &alpha; subunit	NhhA
MONOMER-12140			dihydrolipoyl transacetylase	
MONOMER-13378	G-10175			CefD
NARZ-MONOMER	EG10648	P19319	nitrate reductase Z subunit &alpha;	ChlZ, NarZ
HS09410-MONOMER	HS09410	P52849	bifunctional heparan sulfate <i>N</i>-deacetylase/<i>N</i>-sulfotransferase 2	glucosaminyl N-deacetylase/N-sulfotransferase 2, N-heparan sulfate sulfotransferase 2, N-HSST 2, NDST-2
MONOMER-17597	G-15316	A9IE89	L-threonine 4-hydroxylase	Tdo
YLR303W-MONOMER	YLR303W	P06106	Met17	
MONOMER-15211	G-11641	Q0HWI8		PubB
MONOMER-16376	G-12646	D4GP28		
AT5G37300-MONOMER	AT5G37300			
MONOMER-13869	G-10583	Q88C65		UbiA
MONOMER-18032	G1G01-1344	Q88NF4	&Delta;<sup>1</sup>-pyrroline-4-hydroxy-2-carboxylate deaminase subunit	LhpC
EG11424-MONOMER	EG11424	P27243	O-antigen ligase	WaaL, RfaL, M-antigen ligase, surface polymer:lipid A-core ligase
G7751-MONOMER	G7751	P46850	RNA-splicing ligase	YhgL, RtcB, RNA ligase
3-ISOPROPYLMALDEHYDROG-MONOMER	EG11577	P30125	3-isopropylmalate dehydrogenase	LeuB
CHLREDRAFT_130914-MONOMER	CHLREDRAFT_130914	P12356	photosystem I reaction center subunit III	light-harvesting complex I 17 kDa protein, P21 protein, PSI-F
MONOMER-19007	G-43746		polyunsaturated fatty acid synthase D subunit	
MONOMER-20451	G-58239	Q8TPT4	L-aspartate semialdehyde sulfurtransferase	
MONOMER-16883				
MONOMER-18429				
ENSG00000148288-MONOMER	HS07505	Q8N5D6	globoside &alpha;-1,3-<i>N</i>-acetylgalactosaminyltransferase 1	Forssman glycolipid synthetase-like protein
MONOMER-12693	G-9739	Q6LWM2	2-oxoglutarate ferredoxin oxidoreductase &delta; subunit	KorD
MONOMER-46			argininosuccinate synthetase	
HS01533-MONOMER	HS01533	Q96DU7	inositol-trisphosphate 3-kinase C	inositol 1,4,5-trisphosphate 3-kinase C
MONOMER-19391			isovitexin 2"-<i>O</i>-arabinosyltransferase	
STM14_RS23765-MONOMER	STM14_RS23765	A0A0F6BB77	fructoselysine/glucoselysine PTS enzyme IIA component	GfrA, fructoselysine/glucoselysine PTS permease
MONOMER-10113	G-58295	Q9QXT3	cysteine-<i>S</i>-conjugate <i>N</i>-acetyltransferase	
MONOMER-20843	G-80405	A0A2R4BQN9	phenylphosphate carboxylase &alpha; subunit	
MONOMER-750	G-526	P54205	CbbL	RbcL
MONOMER-15733			hexokinase	
MONOMER-14368	G-10958	Q5P8T3	p-ethylphenol methylhydroxylase subunit 1	PchC
MONOMER-13198	G-12471		L-xylulose reductase subunit	LxrA
MONOMER-11773				
YEL058W-MONOMER	YEL058W	P38628		
AT1G78570-MONOMER	AT1G78570	Q9SYM5	trifunctional UDP-glucose 4,6-dehydratase/UDP-4-dehydro-6-deoxy-D-glucose 3,5-epimerase/UDP-4-dehydro-L-rhamnose-reductase RHM1	
MONOMER-16156				
MONOMER-17347			(+)-camphor 6-<i>endo</i>-hydroxylase	P450camr
EG10870-MONOMER	EG10870	P0A7R1	50S ribosomal subunit protein L9	RplI
MONOMER-14925	G-11375	B1XIX7	beta-carotene hydroxylase	CrtR
MONOMER-18829	G-34537	Q5W246	L-proline--[PigG peptidyl-carrier protein] ligase	PigI
AT4G13280-MONOMER	AT4G13280	Q9T0J9	(Z)-&gamma;-bisabolene synthase	
HS07003-MONOMER	HS07003	Q9BZX2	uridine-cytidine kinase 2	cytidine monophosphokinase 2, UCK 2, uridine monophosphokinase 2
MONOMER-19805	G-44509	E9RFT0	propane 2-monooxygenase reductase component	MimB
EG12656-MONOMER	EG12656	P0AEY5	NADPH:quinone oxidoreductase MdaB	MdaB, NADPH quinone reductase
MONOMER-17776			cyanide hydratase	
MONOMER-3543	G-2603	Q9WZ09	tryptophan synthase &beta;2 subunit	TrpB2, Trp &beta;2, tmTrpB2
G6710-MONOMER	G6710	P76078	phenylacetyl-CoA 1,2-epoxidase subunit B	YnbF, PaaB
MONOMER-19220	G-43935	A9YWN4	PKS III subunit	
MONOMER18C3-34	G18C3-31	K4D9Y4	sucrose diacyl 3'-<i>O</i>-acyltransferase	
MONOMER-13638	G-10394	A6N6K7		PAR1
MONOMER-20194	G-55085	A0A0H3WJF8	1,2-didehydro-3-hydroxy-2,3-dihydrotabersonine reductase	tabersonine 3-reductase
IMIDPHOSPHADEHYDHISTIDPHOSPHA-MONOMER	EG10445	P06987	imidazoleglycerol-phosphate dehydratase / histidinol-phosphatase	HisB
MONOMER-12367			sulfite dehydrogenase &beta; subunit	
MONOMER-6022	G-4522	Q44316		TreZ
GLYQ-MONOMER	EG10409	P00960	glycine&mdash;tRNA ligase subunit &alpha;	CfcA, GlyQ, GlyS(A)
MONOMER-16631	G-14489	O67010	tRNA (guanine<sup>26</sup>-<i>N<sup>2</sup></i>guanine<sup>27</sup>-<i>N<sup>2</sup></i>)-dimethyltransferase	
PRAI-IGPS	EG11026	P00909	fused indole-3-glycerol phosphate synthase/phosphoribosylanthranilate isomerase	TrpC, TrpF
MONOMER-14146	G-10809	Q08636	V-ATPase V<sub>1</sub> A subunit	NtpA
MONOMER-15457	G-11841		benzaldehyde dehydrogenase	
AT1G10760-MONOMER	AT1G10760	Q9SAC6	glucan, water dikinase	
MONOMER-12896			cytosolic fructose-bisphosphate aldolase	
MONOMER-17139	G-14931	P82125	1,5-anhydro-D-fructose reductase	
BAIDEL6EUBSP-MONOMER	G-58251	B0NAQ4	3-dehydro-bile acid &Delta;<sup>4,6</sup>-reductase	BaiN
G185E-4788-MONOMER	G185E-4788		methoxy mycolic acid synthase 1	MmaA1
MONOMER-18202	G-17712	Q9L554	aclacinomycin polyketide synthase aromatase	
AT3G07800-MONOMER	AT3G07800	Q9S750	thymidine kinase 1a	
MONOMER-15912				
MONOMER-19606	G-44308	Q333V1	3-hydroxy-quinaldate carrier protein	TioO
DIHYDROPICRED-MONOMER	EG10206	P04036	4-hydroxy-tetrahydrodipicolinate reductase	DapB, DHPR, dihydrodipicolinate reductase
MONOMER-11549	G-9002	Q59159	octopine oxidase subunit B	OoxB
MONOMER-20608	G-58763		glycine reductase system component B subunit &alpha;	
G3O-33268-MONOMER	G3O-33268	P53839	glyoxylate reductase 1	
MONOMER-18604	G-18069	P16559	multifunctional aromatase/3-<i>O</i>-methyl transferase TcmN	TcmN
MONOMER-9				
HS03886-MONOMER	HS03886		mitochondrial glutaminase precursor (kidney isoform)	K-glutaminase, L-glutamine amidohydrolase
MONOMER-20015	G-44715	Q8DPD7	Glc-AATGal-PP-undecaprenol phosphoribityltransferase	
TATA	G7806	P69428	twin arginine protein translocation system - TatA protein	YigT, MttA1
MONOMER-14611	G-11178	A5DHJ1		
MONOMER-2222	G-1582	Q92ZP9	stachydrine <i>N</i>-demethylase oxygenase subunit	
MONOMER-12106	G-9371	Q46266	pyruvate formate-lyase subunit	Pfl
MONOMER-13361	G-10163	Q83V33		NbaE
NANE-MONOMER	G7677	P0A761	putative <i>N</i>-acetylmannosamine-6-phosphate epimerase	YhcJ, NanE
HS09136-MONOMER	HS09136	Q16816	phosphorylase b kinase &gamma; catalytic subunit, skeletal muscle isoform	phosphorylase kinase, &gamma; 1 (muscle)
MONOMER-17579	G-15299	A2SY66		
YLR056W-MONOMER	YLR056W	P32353		
MONOMER-15186	G-11620	O30916	inositol phosphate phosphatase sopB	SigD, SopB
MONOMER-16352	G-12621	Q0P8T0		LegG
AT5G26310-MONOMER	AT5G26310	O81498		
MONOMER-13847	G-10562		(<i>S</i>)-canadine <i>N</i>-methyltransferase	
MONOMER-18013	G-16005		2-oxo-&Delta;<sup>3</sup>-4,5,5-trimethylcyclopentenyl acetyl coA synthase subunit A	
EG11354-MONOMER	EG11354	P27303	multidrug efflux pump membrane fusion protein EmrA	EmrA
G7706-MONOMER	G7706	P41442	Type II secretion system protein GspG	HopG, GspG, HofG
MONOMER-18991	G-43730		heme oxygenase	
CDHCMSARC-MONOMER	G-358	P72021	acetyl-CoA decarbonylase/synthase complex &beta; subunit	CdhC
MONOMER-16860	G-14685			
MONOMER-20427	G-58215	A0A0E3SMI0	cobamide phosphatase	CobZ
ENSG00000143418-MONOMER	HS07050	Q96G23	ceramide synthase 2	SP260, tumor metastasis-suppressor gene 1 protein, LAG1 longevity assurance homolog 2
MONOMER-12662	G-9723	O59657	Ech hydrogenase 16 kDa subunit	EchF
MONOMER-4483	G-3523	A8CIV5	glycerol dehydratase medium subunit	PduD, GldB, glycerol dehydratase &beta; subunit
HS01279-MONOMER	HS01279	O15056	synaptojanin 2	inositol-1,4,5-trisphosphate 5-phosphatase 2, inositol phosphate 5'-phosphatase 2 (synaptojanin 2)
MONOMER-19373	G-44084	P73925	hemoglobin	GlbN, group 1 truncated hemoglobin
SOXBDENIT-MONOMER	G-308	P72177	SoxB	thiosulfate hydrolase, sulfatase, sulfate thiol esterase
MONOMER-10022	G-7662	P35669	glutathione synthetase large subunit	
MONOMER-20826	HS06545		<i>N</i>-acylethanolamine-hydrolyzing acid amidase &beta; subunit	
MONOMER-7342				
MONOMER-15717	G-12074	C3UVB8	diphenylamine dioxygenase ferredoxin reductase component	DpaAd
GLUTAMINESYN-MONOMER	EG10383	P0A9C5	glutamine synthetase	GlnA
MONOMER-14350			anaerobic aminobenzoate-CoA ligase	E2 aminobenzoate-CoA ligase
MONOMER-13181			UDP-<i>N</i>-acetylglucosamine pyrophosphorylase subunit	
MONOMER-11739			subunit PMT	
YDR503C-MONOMER	YDR503C	Q04396		
AT1G74470-MONOMER	AT1G74470	Q9CA67	chloroplastic geranylgeranyl diphosphate reductase	geranylgeranyl dehydrogenase
MONOMER-18415	G-17912	Q75PL7	acyl-CoA 11-desaturase/conjugase	acyl-CoA <i>Z</i>11 / &Delta;10,12 desaturase
MONOMER-17325	G-15110	H2E7T7	triterpene methyltransferase	
MONOMER-16131	G-12435	A1XLE2	thiocyanate forming protein	
MONOMER-14902	HS01985		phosphatidylserine decarboxylase beta subunit	
EG10851-MONOMER	EG10851	P0A948		Tcp, RimJ
G185E-7847-MONOMER	G185E-7847	P9WNH5	4,5-9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase monomer	BphD, HsaD
MONOMER-18813	G-34521	Q2RJ83	MetV	
AT4G03050-MONOMER	AT4G03050	Q9ZTA1		
HS06773-MONOMER	HS06773	P16885	1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase &gamma; 2	phospholipase C&gamma;2
BARA-MONOMER	EG11367	P0AEC5	sensor histidine kinase BarA	AirS, BarA
MONOMER-19784	G-44488	A0A059WLZ7	chloroacetanilide <i>N</i>-alkylformylase	CndA
EG12394-MONOMER	EG12394	P0A746	methionine sulfoxide reductase B	YeaA, MsrB
G6859-MONOMER	G6859	P0AFS5		YdgG, TqsA
MONOMER-17758	G-15432	D3KY99		
MONOMER-3467	G-2546	O87170	2-pyrone-4,6-dicarboxylate hydrolase	LigI, 2-pyrone-4,6-dicarboxylate hydrolase
G6651-MONOMER	G6651	P76043	D-guloside 3-dehydrogenase	YcjQ, putative oxidoreductase, Zn-dependent and NAD(P)-binding, putative zinc-binding dehydrogenase YcjQ
MONOMER-1362	G-882	Q93PD1	EBDB subunit	EbdB, EbdB subunit, ethylbenzene dehydrogenase subunit B, ethylbenzene dehydrogenase &beta; subunit
MONOMER18C3-19	G18C3-18	Q941H1	cembratrienol synthase	
HYAA-MONOMER	EG10468	P69739	hydrogenase 1 small subunit	HyaA, hydrogenase 1 S subunit, hydrogenase 1 &beta; subunit, hydrogenase 1 subunit HyaA
MONOMER-20171	G-55062	Q8PDW5	2-alkyl-3-oxo-fatty acid reductase monomer	OleD
MONOMER-594				
MONOMER-12344	G-15449	F2Z9C1		
MONOMER-16610			xyloglucan-specific exo-&beta;-1,4-glucanase	
PNUC-MONOMER	EG11700	P0AFK2		PnuC
MONOMER-14124	G-10795	P48629	plastidial acyl-lipid &omega;-6 desaturase	fatty acid &Delta;<sup>12</sup> desaturase, chloroplastic, acyl-lipid 12-desaturase, chloroplastic, acyl-lipid &omega;6 desaturase, chloroplastic
MONOMER-15432	G-11818	B8RCD2	anol synthase (multifunctional)	
AT1G05630-MONOMER	AT1G05630	Q9SYK4	inositol-polyphosphate 5-phosphatase	inositol-polyphosphate 5-phosphatase (type I)
MONOMER-12879				
MONOMER-17111	G-14912	Q8Y8H3	lipoate&mdash;protein ligase	
B1599-MONOMER	G6857	P69210	multidrug/spermidine efflux pump membrane subunit MdtI	MdtI, YdgE, Em109
G185E-4366-MONOMER	G185E-4366	O53666	steroid-CoA dehydrogenase	
MONOMER-18186	G-17697	Q54814	daunorubicin polyketide synthase	DpsA
AT3G03480-MONOMER	AT3G03480	Q9SRQ2	acetyl CoA:(Z)-3-hexen-1-ol acetyltransferase	
MONOMER-15893	G-12212	B0L7F8	SalB	
MONOMER-19590	G-44292	D2KTX9	&beta;-hydroxy-L-tryptophan 2,3-dioxygenase	
GLYCDEH-MONOMER	EG11904	P0A9S5	L-1,2-propanediol dehydrogenase / glycerol dehydrogenase	GldA
MONOMER-11507				
DETHIOBIOTIN-SYN-MONOMER	EG10120	P13000	dethiobiotin synthetase	BioD
G3O-32795-MONOMER	G3O-32795	Q03144	glutaminase	
MONOMER-20590	G-58747	Q96YC2	D-glucosamine-6-phosphate 4-epimerase/glucose-6-phosphate isomerase	
MONOMER-887				
MONOMER-18588	G-18053	C9K1X7	cyclooctatin synthase	cyclooctat-9-en-5,7-diol C18-monooxygenase
MONOMER-2			gallate decarboxylase	
HS03685-MONOMER	HS03685	Q9BYV1	alanine--glyoxylate aminotransferase 2, mitochondrial	(R)-3-amino-2-methylpropionate--pyruvate transaminase, AGT 2, beta-alanine-pyruvate aminotransferase
MONOMER-14591	G-11160	Q6LXF7		AroD
SYNPCC7942_2296-MONOMER	SYNPCC7942_2296	Q31KU3	L-glutamine synthetase type IV subunit	GlnT
MONOMER-12072	G-9345			
MONOMER-21020	G-80540	P39477	caldariellaquinol oxidase SoxABCD SoxD subunit	SoxD
MVHAMAUTO-MONOMER	G-323	Q50783	ferredoxin hydrogenase &alpha; component monomer	MvhA
MONOMER-13345	G-10154	Q6J1Z5	2-amino-5-chlorophenol 1,6-dioxygenase &alpha; subunit	
MONOMER-17563			taxiphyllin glucosidase	
HS08790-MONOMER	HS08790		Pyruvate dehydrogenase E1 component subunit alpha, testis-specific form, mitochondrial	PDHE1-A type II
MONOMER-15149	G-11588	Q83WG3	cytochrome P450 StaP	StaP, CYP245A1
YKL148C-MONOMER	YKL148C	Q00711	succinate dehydrogenase flavoprotein	
AT5G23010-MONOMER	AT5G23010	Q9FG67	methylthioalkylmalate synthase	
MONOMER-16330	G-12599	Q0P8S6	L-glutamine-D-fructose-6-phosphate transaminase subunit	PtmA
MONOMER-17999			anthocyanidin 3-<i>O</i>-glucoside-6"-<i>O</i>-malyltransferase	
MONOMER-13824			cinchoninone:NADPH oxidoreductase I	
G7631-MONOMER	G7631	P0C8K0	tagatose-1,6-bisphosphate aldolase 1 subunit KbaZ	YhaX, KbaZ, AgaZ
EG11299-MONOMER	EG11299	P0A9J0	RNase G	AdhR, Rng, YhdF, CafA
CARABACSU-MONOMER	G-296		carbamoyl-phosphate synthetase A small subunit	CarA
MONOMER-18973			AHO unit 1	
MONOMER-20411	G-58199	V5TDH1	ambiguine chlorinase	
MONOMER-16837	G-14664	B1B3P3		
MONOMER-12648	G-9710	P80490	factor F<sub>420</sub>-reducing hydrogenase &beta; subunit	FrhB
ENSG00000136908-MONOMER	HS13646	O94777	dolichyl-phosphate &beta;-<small>D</small>-mannosyltransferase subunit 2	dolichol phosphate-mannose biosynthesis regulatory protein, dolichol phosphate-mannose synthase 2, dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit, dolichyl-phosphate mannosyltransferase polypeptide 2, regulatory subunit isoform 1
